t,x,y,i
900,31769,222141.882427516,7
901,31799,224151.880382666,7
902,31819,226600.627809212,7
903,31831,223701.272650747,7
904,31831,223302.839336478,7
905,31848,225710.937879821,7
906,31869,224069.979212702,7
907,31882,223523.646637049,7
908,31913,223886.645938836,7
909,31919,225744.226102775,7
910,31930,224088.880802658,7
911,31943,222115.775222288,7
912,31972,225974.903185804,7
913,31987,223585.801136261,7
914,32005,224817.058543461,7
915,32009,227074.348537157,7
916,32015,228278.08458411,7
917,32021,228434.707496781,7
918,32038,224486.160015897,7
919,32061,226461.000737244,7
920,32087,222880.467746499,7
921,32089,226722.286764798,7
922,32090,224291.394869579,7
923,32117,227591.647084365,7
924,32117,225357.536345183,7
925,32132,227362.891525989,7
926,32159,227387.027683518,7
927,32189,228441.582570596,7
928,32222,226230.392842249,7
929,32224,227406.173832202,7
930,32250,228952.55425137,7
931,32265,227317.436055832,7
932,32283,225979.034259224,7
933,32302,223785.812972127,7
934,32332,227633.878772376,7
935,32343,224511.687772799,7
936,32346,228515.670198885,7
937,32358,228153.777323758,7
938,32372,228678.647036466,7
939,32396,226554.165836336,7
940,32421,227358.27075639,7
941,32424,226804.701930911,7
942,32451,229027.075793555,7
943,32460,229180.782704717,7
944,32464,229437.409201625,7
945,32494,230183.747364969,7
946,32509,230640.018011882,7
947,32520,229860.443988425,7
948,32542,229108.773760795,7
949,32572,226312.661343584,7
950,32596,231010.84311116,7
951,32596,230701.865708686,7
952,32615,230592.640372635,7
953,32619,228330.495268864,7
954,32636,230394.67301083,7
955,32665,229539.852460706,7
956,32672,230381.922533522,7
957,32680,229553.947527376,7
958,32698,228002.967441159,7
959,32717,231214.331063981,7
960,32718,231395.622681664,7
961,32732,232200.70380489,7
962,32759,232547.712195518,7
963,32767,231531.102360179,7
964,32800,228619.574391578,7
965,32809,229854.324866492,7
966,32825,229697.116436275,7
967,32848,234017.216886395,7
968,32855,230077.093140964,7
969,32862,229727.641037209,7
970,32862,232261.522643576,7
971,32887,234025.714671571,7
972,32904,234021.098418482,7
973,32911,231316.142801815,7
974,32933,232406.660373459,7
975,32943,231685.382337412,7
976,32951,229170.249310851,7
977,32963,233431.896532004,7
978,32984,230585.773394428,7
979,33017,231066.411673959,7
980,33030,236409.344254259,7
981,33057,230839.278587768,7
982,33082,231618.168199997,7
983,33115,234451.735269065,7
984,33119,232200.871850654,7
985,33132,233190.772469138,7
986,33153,232259.929584336,7
987,33182,236219.282312297,7
988,33197,234949.737142564,7
989,33208,234634.780737839,7
990,33233,235422.324505381,7
991,33242,234726.902958876,7
992,33268,235470.342652429,7
993,33279,236130.649562616,7
994,33296,235597.607734912,7
995,33296,235206.980160143,7
996,33326,233857.316578538,7
997,33351,234134.777702178,7
998,33356,237571.376289059,7
999,33383,236773.286588262,7
1000,33401,236243.352767695,7
1001,33417,236458.942900016,7
1002,33425,236083.331043605,7
1003,33442,236366.156127378,7
1004,33471,235538.258461819,7
1005,33483,234425.987817024,7
1006,33483,238568.163337695,7
1007,33486,239399.935821091,7
1008,33494,235101.549190598,7
1009,33515,235797.3498007,7
1010,33543,237478.407223421,7
1011,33544,236304.244798771,7
1012,33562,234907.280157189,7
1013,33589,235426.881417923,7
1014,33615,236929.094791485,7
1015,33641,238891.280528005,7
1016,33668,237045.503516673,7
1017,33680,235093.511830917,7
1018,33708,237780.72238604,7
1019,33708,240012.533301102,7
1020,33714,239105.867056313,7
1021,33732,239129.539298475,7
1022,33758,236341.742615348,7
1023,33764,240213.152883363,7
1024,33771,239195.642962117,7
1025,33786,237896.921863269,7
1026,33819,236472.738813709,7
1027,33849,239314.928255724,7
1028,33870,237719.093177115,7
1029,33875,236817.819071479,7
1030,33890,237148.55332255,7
1031,33917,238985.126223659,7
1032,33939,237916.855762657,7
1033,33948,239766.655979982,7
1034,33973,239073.731622833,7
1035,33993,240711.226096535,7
1036,34020,239961.744347567,7
1037,34025,241721.799014129,7
1038,34050,241087.934493907,7
1039,34064,241226.720449416,7
1040,34093,240786.621691164,7
1041,34095,240041.182817188,7
1042,34121,240877.46072369,7
1043,34122,241359.072297302,7
1044,34147,243251.395114432,7
1045,34178,237813.046002888,7
1046,34204,240166.618342081,7
1047,34224,240213.858014599,7
1048,34244,239334.4577595,7
1049,34276,242540.090700807,7
1050,34285,242598.156674348,7
1051,34304,240928.748629869,7
1052,34336,240806.986519948,7
1053,34356,238964.758492678,7
1054,34384,242631.16081408,7
1055,34414,240102.938392085,7
1056,34428,242830.035644154,7
1057,34459,241756.590295874,7
1058,34464,241814.563318714,7
1059,34477,243091.908744547,7
1060,34493,241175.853829346,7
1061,34525,241384.791241634,7
1062,34535,243542.09479789,7
1063,34568,242590.404637486,7
1064,34598,244298.136143963,7
1065,34603,244757.593938292,7
1066,34606,245134.949110119,7
1067,34609,245393.106695786,7
1068,34637,246257.757322126,7
1069,34648,244858.384755412,7
1070,34666,245015.230966797,7
1071,34674,244835.898124053,7
1072,34687,243872.400483883,7
1073,34713,244439.951886025,7
1074,34730,243604.105151446,7
1075,34731,243162.891914072,7
1076,34735,241611.852375033,7
1077,34749,247257.817389896,7
1078,34764,245654.24557213,7
1079,34783,245945.475104263,7
1080,34810,246568.335307736,7
1081,34843,243441.431745993,7
1082,34868,244651.786833571,7
1083,34897,250246.444064161,7
1084,34898,248750.89106754,7
1085,34915,248205.938265079,7
1086,34947,247604.016428017,7
1087,34974,247312.317898467,7
1088,34997,246959.796810711,7
1089,35022,245201.998980153,7
1090,35027,247380.180730012,7
1091,35048,247099.371339297,7
1092,35079,247222.358755497,7
1093,35098,246422.328999985,7
1094,35100,246968.796443074,7
1095,35124,247433.075059304,7
1096,35149,249246.048063748,7
1097,35155,248162.433455005,7
1098,35173,245904.474822686,7
1099,35178,247441.831452486,7
1100,35195,249514.290094971,7
1101,35225,249989.213626439,7
1102,35253,247419.0411898,7
1103,35260,249423.431683958,7
1104,35281,250497.032067971,7
1105,35284,246758.45788677,7
1106,35293,249529.404904379,7
1107,35308,248953.689981253,7
1108,35310,248981.024346574,7
1109,35325,249077.450880746,7
1110,35346,249099.310020798,7
1111,35355,247449.210025882,7
1112,35385,252798.235952214,7
1113,35390,248638.083183525,7
1114,35399,251403.276580857,7
1115,35418,248653.221284656,7
1116,35435,253479.68468264,7
1117,35449,252495.318595525,7
1118,35455,249921.50314452,7
1119,35456,252110.358187301,7
1120,35480,249873.030377985,7
1121,35484,251310.233881411,7
1122,35514,251815.191969699,7
1123,35533,250243.153489807,7
1124,35556,249928.060489437,7
1125,35579,251364.730232122,7
1126,35611,251937.522495849,7
1127,35635,253708.704655937,7
1128,35644,251080.873411645,7
1129,35674,252187.173544412,7
1130,35707,249827.335007507,7
1131,35727,251133.17388057,7
1132,35748,250452.440239293,7
1133,35774,252175.572585603,7
1134,35805,251126.464199601,7
1135,35830,253695.676921723,7
1136,35858,252854.080795055,7
1137,35862,253957.081501016,7
1138,35865,255128.872158376,7
1139,35874,252734.899465215,7
1140,35897,252845.094618181,7
1141,35919,251683.927585139,7
1142,35933,251135.09232073,7
1143,35959,252686.808696641,7
1144,35976,254385.89576637,7
1145,35978,255225.410443369,7
1146,35995,253714.268786265,7
1147,36004,254009.484479081,7
1148,36024,254643.326744996,7
1149,36056,253664.147297632,7
1150,36087,252478.566459437,7
1151,36087,254571.951226596,7
1152,36099,255050.576305194,7
1153,36123,255574.177680817,7
1154,36152,253642.952273309,7
1155,36176,254031.14901768,7
1156,36188,254021.452940096,7
1157,36200,258274.177860489,7
1158,36209,254754.574717251,7
1159,36229,256375.000719541,7
1160,36231,254396.05801189,7
1161,36257,255928.691665127,7
1162,36290,256665.728809847,7
1163,36306,256891.836801435,7
1164,36319,256741.794094542,7
1165,36324,255424.802913255,7
1166,36349,256519.12458986,7
1167,36362,257331.991994418,7
1168,36383,256529.297390333,7
1169,36384,257076.338358065,7
1170,36407,257702.518875709,7
1171,36419,256011.422797992,7
1172,36441,260475.795820229,7
1173,36458,257022.986318114,7
1174,36485,257677.6119323,7
1175,36488,256929.368564196,7
1176,36493,258816.733659498,7
1177,36521,253886.426931433,7
1178,36554,260629.258271175,7
1179,36566,257364.193350885,7
1180,36581,257639.914028164,7
1181,36589,259903.651185184,7
1182,36608,256422.282047493,7
1183,36624,256827.826618236,7
1184,36632,262507.427692031,7
1185,36634,258737.100694189,7
1186,36634,258592.798709933,7
1187,36663,259457.209101223,7
1188,36678,258163.183240697,7
1189,36681,257094.028264242,7
1190,36703,257324.158686964,7
1191,36735,259453.632070715,7
1192,36768,259456.42464053,7
1193,36784,261446.5382498,7
1194,36802,257416.259732373,7
1195,36812,260448.951170131,7
1196,36838,260649.823597749,7
1197,36847,260430.932677174,7
1198,36863,259101.291098191,7
1199,36880,260835.814330892,7
1200,36909,260283.273982052,7
1201,36916,258892.615171928,7
1202,36918,261634.003169516,7
1203,36948,259205.783740404,7
1204,36965,258689.522979749,7
1205,36995,260197.176208529,7
1206,37007,258182.636651408,7
1207,37028,259828.723738822,7
1208,37033,259171.973303831,7
1209,37065,261438.963589037,7
1210,37070,260841.784250152,7
1211,37073,260127.216700501,7
1212,37098,258930.755360295,7
1213,37118,262364.529945073,7
1214,37151,261640.675929081,7
1215,37165,262017.166940221,7
1216,37198,261379.590418056,7
1217,37213,266320.700085991,7
1218,37243,261196.710126649,7
1219,37271,264201.115356822,7
1220,37300,261745.435935294,7
1221,37304,260939.65375444,7
1222,37309,260312.404045567,7
1223,37314,261933.473689951,7
1224,37330,264061.92683859,7
1225,37340,264578.489467741,7
1226,37354,263601.286275108,7
1227,37381,262333.564988465,7
1228,37382,268415.695601712,7
1229,37397,264888.533388813,7
1230,37417,262270.236829449,7
1231,37426,265076.505590075,7
1232,37452,265559.34288315,7
1233,37455,265498.411566394,7
1234,37458,263713.152654968,7
1235,37479,263412.6510513,7
1236,37504,265575.899958078,7
1237,37505,265643.38126434,7
1238,37533,266506.428308043,7
1239,37533,262954.453180412,7
1240,37546,266566.329520282,7
1241,37574,264980.882563208,7
1242,37590,264137.867056072,7
1243,37592,265415.835505316,7
1244,37611,266491.79500079,7
1245,37611,264396.389886411,7
1246,37623,263652.538154675,7
1247,37639,263963.962314806,7
1248,37650,264947.67073861,7
1249,37674,265950.994990516,7
1250,37694,269577.255815067,7
1251,37716,263610.168927272,7
1252,37737,265902.521985312,7
1253,37765,268351.74947727,7
1254,37782,265967.44048791,7
1255,37794,265733.533904068,7
1256,37798,268629.004079671,7
1257,37831,265066.807439432,7
1258,37853,269127.348737621,7
1259,37855,266158.146284169,7
1260,37877,269084.513023758,7
1261,37897,265260.092180204,7
1262,37912,268312.756551681,7
1263,37912,268139.995286243,7
1264,37921,268503.682417029,7
1265,37926,266974.419549934,7
1266,37948,269635.932778164,7
1267,37961,269179.988277858,7
1268,37988,265172.998315103,7
1269,38016,267443.05656405,7
1270,38026,271324.936642673,7
1271,38047,268786.272680412,7
1272,38058,268009.049750755,7
1273,38091,267253.411455093,7
1274,38097,267948.34503426,7
1275,38113,268742.576285607,7
1276,38133,268326.69241609,7
1277,38158,271953.151514534,7
1278,38186,270373.520292571,7
1279,38205,268787.568948147,7
1280,38238,268303.762712228,7
1281,38248,271951.981918848,7
1282,38272,272820.486201662,7
1283,38285,269844.968673842,7
1284,38312,272392.225372922,7
1285,38319,268866.158941366,7
1286,38338,271368.175352096,7
1287,38355,268074.483725141,7
1288,38387,272002.530431537,7
1289,38416,269729.661001025,7
1290,38434,269399.333273567,7
1291,38453,269200.479375488,7
1292,38467,270738.249463864,7
1293,38482,271488.778109474,7
1294,38498,272714.074907623,7
1295,38520,271223.078262586,7
1296,38521,272188.717696059,7
1297,38551,272207.447342579,7
1298,38560,271597.270645315,7
1299,38588,270397.526072811,7
1300,38589,273603.07547193,7
1301,38603,270405.717763088,7
1302,38608,271969.215763464,7
1303,38614,271254.879060548,7
1304,38631,273422.532175132,7
1305,38638,272451.685207555,7
1306,38645,270330.376329572,7
1307,38670,269967.560523205,7
1308,38680,272437.226266326,7
1309,38713,273677.700218423,7
1310,38730,271828.17440373,7
1311,38738,273031.084983533,7
1312,38766,270846.700586213,7
1313,38768,273579.632460058,7
1314,38780,275968.229524347,7
1315,38812,273244.155353868,7
1316,38821,273447.720166068,7
1317,38841,274089.359119942,7
1318,38863,273485.568447271,7
1319,38891,272729.240582476,7
1320,38893,276358.257916206,7
1321,38906,272396.130460445,7
1322,38926,274385.239596892,7
1323,38948,276074.675226375,7
1324,38963,274185.671498448,7
1325,38973,275633.169853691,7
1326,38983,272859.737206987,7
1327,39005,275701.481736908,7
1328,39014,276249.561116691,7
1329,39033,274992.06058442,7
1330,39057,274811.819552858,7
1331,39076,275607.502317748,7
1332,39078,274386.430228325,7
1333,39106,278404.551086829,7
1334,39111,278266.932026495,7
1335,39134,277198.906535467,7
1336,39157,276704.148253581,7
1337,39184,275472.037200482,7
1338,39206,277582.905526449,7
1339,39234,277129.916020292,7
1340,39250,277603.657409278,7
1341,39266,276917.248022535,7
1342,39281,278584.916504772,7
1343,39311,278136.811924165,7
1344,39328,276489.53011348,7
1345,39329,275991.945764499,7
1346,39361,276103.497642581,7
1347,39394,277226.569563756,7
1348,39399,275896.182690072,7
1349,39424,279344.885402331,7
1350,39444,275724.682152241,7
1351,39473,275835.281345842,7
1352,39489,279991.157417653,7
1353,39506,279727.201437825,7
1354,39506,276801.446455743,7
1355,39522,278666.290150372,7
1356,39538,276484.588293427,7
1357,39550,281982.275227824,7
1358,39571,277286.260499601,7
1359,39591,278109.353717277,7
1360,39607,280382.141768416,7
1361,39624,280189.628633991,7
1362,39647,277545.395099648,7
1363,39652,280040.588343329,7
1364,39655,277726.594787057,7
1365,39674,277676.120415218,7
1366,39686,280297.329359154,7
1367,39692,279720.474561591,7
1368,39693,282457.952519794,7
1369,39703,277310.630181533,7
1370,39728,281411.625713482,7
1371,39731,282021.908770393,7
1372,39758,275827.025210232,7
1373,39785,280488.717405628,7
1374,39785,280776.284857632,7
1375,39790,282829.834432017,7
1376,39816,283199.128069813,7
1377,39824,279667.385466043,7
1378,39842,283618.428658052,7
1379,39845,281206.930796867,7
1380,39848,278891.219829343,7
1381,39853,282813.921540176,7
1382,39884,278621.403081268,7
1383,39898,282441.161489784,7
1384,39916,281334.881310037,7
1385,39946,279280.045924211,7
1386,39946,281594.129451359,7
1387,39973,283212.95712122,7
1388,39991,282705.121624038,7
1389,40004,280804.474589603,7
1390,40018,284094.478789695,7
1391,40042,283252.85409582,7
1392,40066,280220.459680651,7
1393,40095,284004.517422858,7
1394,40107,280496.787287506,7
1395,40118,285705.460928207,7
1396,40122,282457.480184555,7
1397,40122,281245.991341529,7
1398,40137,282018.437909572,7
1399,40146,283611.928714695,7
1400,40164,282567.894922326,7
1401,40168,281754.364110046,7
1402,40179,284220.679565191,7
1403,40205,283807.077110647,7
1404,40228,282766.536996063,7
1405,40260,285943.583786486,7
1406,40292,283774.606123835,7
1407,40306,284356.644166347,7
1408,40321,284918.865855904,7
1409,40345,286221.608184457,7
1410,40347,281822.182702877,7
1411,40351,285678.905710957,7
1412,40352,284465.945284004,7
1413,40357,284997.363843598,7
1414,40371,286132.830873974,7
1415,40381,285409.391692478,7
1416,40392,285632.819326184,7
1417,40408,288345.739176178,7
1418,40438,285191.305360065,7
1419,40443,283657.692734785,7
1420,40443,281461.999545187,7
1421,40450,284108.872846162,7
1422,40477,284057.24680191,7
1423,40485,283038.608085207,7
1424,40487,285511.09973784,7
1425,40502,284152.539116001,7
1426,40523,287163.658117631,7
1427,40541,283268.679574321,7
1428,40573,283616.158788048,7
1429,40580,283296.366375033,7
1430,40596,285470.017338057,7
1431,40610,285709.318623047,7
1432,40620,287567.38183363,7
1433,40636,290114.850770209,7
1434,40662,286976.284625105,7
1435,40680,286514.706335177,7
1436,40697,285629.601132625,7
1437,40706,285681.084082618,7
1438,40726,288979.56143057,7
1439,40756,289320.848146858,7
1440,40766,288702.622017718,7
1441,40781,288505.916095229,7
1442,40784,287155.056666232,7
1443,40795,288822.606002353,7
1444,40805,286507.971603142,7
1445,40813,289511.74310752,7
1446,40845,286643.474179693,7
1447,40857,291262.725810572,7
1448,40874,288186.316031829,7
1449,40900,290325.505987735,7
1450,40930,289755.978153118,7
1451,40950,292038.130941967,7
1452,40952,287638.593235997,7
1453,40978,291932.173398306,7
1454,40992,290260.361499689,7
1455,40993,288281.148265083,7
